,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
1489,brimkov-outp,../inputs/case118.graphml,118,179,11,4,398,318,2,30.0,30,0.0,Optimal,1,28823,0,0,0
1490,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,3,10617,20291,4,410.0,410,0.0,Optimal,2039,35751601,0,0,0
1491,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,12,1865,4682,4,75.0,75,0.0,Optimal,1,79438,0,0,0
1492,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,9,9452,14409,0,816.0,816,0.0,Optimal,1,808521,0,0,0
1493,brimkov-outp,../inputs/case14.graphml,14,20,2,5,33,29,2,3.0,3,0.0,Optimal,0,490,0,0,0
1494,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,7,9810,19284,1,600.0,600,0.0,Optimal,1,1179669,0,0,0
1495,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,4,11106,19126,1,637.0,637,0.0,Optimal,2834,15972209,0,0,0
1496,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,2,6075,7101,3,467.0,467,0.0,Optimal,1,934557,0,0,0
1497,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,7,6133,12119,3,432.0,432,0.0,Optimal,3145,11879483,0,0,0
1498,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,1,2744,4919,4,181.0,181,0.0,Optimal,1,204181,0,0,0
1499,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,14,8947,18806,3,585.0,585,0.0,Optimal,1,599003,0,0,0
1500,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,8,9466,19241,2,600.0,600,0.0,Optimal,1,1216893,0,0,0
1501,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,9,1875,4683,2,75.0,75,0.0,Optimal,1,63607,0,0,0
1502,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,0,15870,14984,2,2328.0,2328,0.0,Optimal,1,299397,0,0,0
1503,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,1,10567,13619,0,939.0,939,0.0,Optimal,3541,10498695,0,0,0
1504,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,4,71,75,3,6.0,6,0.0,Optimal,1,1947,0,0,0
1505,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,12,9037,19198,4,598.0,598,0.0,Optimal,1,614341,0,0,0
1506,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,3,11850,19688,2,722.0,722,0.0,Optimal,1541,13690837,0,0,0
1507,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,9,6263,12433,1,396.0,396,0.0,Optimal,1,455758,0,0,0
1508,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,13,8975,18808,1,585.0,585,0.0,Optimal,1,561341,0,0,0
1509,brimkov-outp,../inputs/case57.graphml,57,78,15,4,181,191,2,12.0,12,0.0,Optimal,1,8049,0,0,0
1510,brimkov-outp,../inputs/case300.graphml,300,409,66,6,877,1131,3,74.0,74,0.0,Optimal,1,30227,0,0,0
1511,brimkov-outp,../inputs/case39.graphml,39,46,10,4,115,154,3,9.0,9,0.0,Optimal,1,3338,0,0,0
1512,brimkov-outp,../inputs/case96rts.graphml,73,108,9,5,175,183,1,19.0,19,0.0,Optimal,1,4434,0,0,0
1513,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,14,5705,12076,0,411.0,411,0.0,Optimal,617,4423864,0,0,0
1514,brimkov-outp,../inputs/case6ww.graphml,6,11,1,5,15,16,0,1.0,1,0.0,Optimal,0,1711,0,0,0
1515,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,6,634,1154,4,42.0,42,0.0,Optimal,1,36019,0,0,0
1516,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,0,13922,13139,3,2087.0,2087,0.0,Optimal,1,353031,0,0,0
1517,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,4,7661,12653,2,441.0,441,0.0,Optimal,55,1994780,0,0,0
1518,brimkov-outp,../inputs/case118.graphml,118,179,11,5,343,307,1,29.0,29,0.0,Optimal,1,11474,0,0,0
1519,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,8,9524,14417,4,816.0,816,0.0,Optimal,1,743377,0,0,0
1520,brimkov-outp,../inputs/case145.graphml,145,422,71,8,995,2659,4,18.0,18,0.0,Optimal,363,920458,0,0,0
1521,brimkov-outp,../inputs/case300.graphml,300,409,66,10,817,1123,1,72.0,72,0.0,Optimal,1,20673,0,0,0
1522,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,1,10036,13599,4,926.0,926,0.0,Optimal,1,681374,0,0,0
1523,brimkov-outp,../inputs/case118.graphml,118,179,11,8,285,298,1,29.0,29,0.0,Optimal,1,8744,0,0,0
1524,brimkov-outp,../inputs/case145.graphml,145,422,71,9,950,2654,1,18.0,18,0.0,Optimal,648,888311,0,0,0
1525,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,0,1058,1486,2,96.0,96,0.0,Optimal,1,30468,0,0,0
1526,brimkov-outp,../inputs/case96rts.graphml,73,108,9,4,205,189,2,19.0,19,0.0,Optimal,1,8456,0,0,0
1527,brimkov-outp,../inputs/case145.graphml,145,422,71,7,1067,2668,3,18.0,18,0.0,Optimal,418,905472,0,0,0
1528,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,4,103,145,0,6.0,6,0.0,Optimal,1,5355,0,0,0
1529,brimkov-outp,../inputs/case39.graphml,39,46,10,5,110,153,4,9.0,9,0.0,Optimal,1,2810,0,0,0
1530,brimkov-outp,../inputs/case9.graphml,9,9,4,2,37,44,4,2.0,2,0.0,Optimal,1,2096,0,0,0
1531,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,1,16871,17114,3,1454.0,1454,0.0,Optimal,2188,10497546,0,0,0
1532,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,14,5923,12068,4,375.0,375,0.0,Optimal,1,272303,0,0,0
1533,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,0,129,97,3,20.0,20,0.0,Optimal,1,2401,0,0,0
1534,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,2,9359,13015,3,647.0,647,0.0,Optimal,2550,28328730,0,0,0
1535,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,2,134,154,2,8.0,8,0.0,Optimal,1,4268,0,0,0
1536,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,7,9154,14255,4,616.0,616,0.0,Optimal,1,699036,0,0,0
1537,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,8,6526,9625,4,594.0,594,0.0,Optimal,1,273000,0,0,0
1538,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,12,5771,12081,1,411.0,411,0.0,Optimal,16,3589652,0,0,0
1539,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,2,148,53,4,10.0,10,0.0,Optimal,1,2929,0,0,0
1540,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,4,89,35,2,7.0,7,0.0,Optimal,1,1964,0,0,0
1541,brimkov-outp,../inputs/case145.graphml,145,422,71,16,743,2638,2,18.0,18,0.0,Optimal,1,276304,0,0,0
1542,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,0,13906,13099,3,2096.0,2096,0.0,Optimal,1,273299,0,0,0
1543,brimkov-outp,../inputs/case96rts.graphml,73,108,9,0,391,256,2,64.0,64,0.0,Optimal,1,4007,0,0,0
1544,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,2,8750,12694,0,570.0,570,0.0,Optimal,2478,10959649,0,0,0
1545,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,6,8802,11904,4,768.0,768,0.0,Optimal,1,917624,0,0,0
1546,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,11,6169,12424,4,393.0,393,0.0,Optimal,1,415948,0,0,0
1547,brimkov-outp,../inputs/case24_ieee_rts.graphml,24,34,4,4,71,75,1,6.0,6,0.0,Optimal,1,2149,0,0,0
1548,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,3,119,149,0,7.0,7,0.0,Optimal,1,6653,0,0,0
1549,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,12,5771,12081,2,411.0,411,0.0,Optimal,16,3613514,0,0,0
1550,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,14,8506,19927,0,322.0,322,0.0,Optimal,3454,13938260,0,0,0
1551,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,2,11618,12074,3,863.0,863,0.0,Optimal,2075,38445372,0,0,0
1552,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,4,11106,19126,4,637.0,637,0.0,Optimal,2834,15957563,0,0,0
1553,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,9,7376,10363,1,682.0,682,0.0,Optimal,1,476183,0,0,0
1554,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,4,719,1170,2,50.0,50,0.0,Optimal,1,70803,0,0,0
1555,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,9,8704,19945,4,322.0,322,0.0,Optimal,1827,18262425,0,0,0
1556,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,3,11810,14882,0,851.0,851,0.0,Optimal,4209,54361190,0,0,0
1557,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,10,6054,12079,3,375.0,375,0.0,Optimal,1,381505,0,0,0
1558,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,15,8266,14164,0,612.0,612,0.0,Optimal,1,329432,0,0,0
1559,brimkov-outp,../inputs/case145.graphml,145,422,71,4,1263,2700,4,23.0,23,0.0,Optimal,1971,2059394,0,0,0
1560,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,8,8884,19965,4,323.0,323,0.0,Optimal,1919,17802108,0,0,0
1561,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,0,15236,14158,2,2293.0,2293,0.0,Optimal,1,357397,0,0,0
1562,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,14,9010,19196,2,598.0,598,0.0,Optimal,1,586624,0,0,0
1563,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,2,10828,11538,0,771.0,771,0.0,Optimal,3712,38081167,0,0,0
1564,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,7,519,655,0,13.0,13,0.0,Optimal,1,25652,0,0,0
1565,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,2,2700,4897,3,120.0,120,0.0,Optimal,1,499318,0,0,0
1566,brimkov-outp,../inputs/case300.graphml,300,409,66,11,806,1122,1,72.0,72,0.0,Optimal,1,20008,0,0,0
1567,brimkov-outp,../inputs/case300.graphml,300,409,66,1,1555,1353,0,141.0,141,0.0,Optimal,1,48734,0,0,0
1568,brimkov-outp,../inputs/case118.graphml,118,179,11,7,293,299,1,29.0,29,0.0,Optimal,1,8111,0,0,0
1569,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,2,47,63,1,2.0,2,0.0,Optimal,1,1151,0,0,0
1570,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,0,17535,17778,0,2498.0,2498,0.0,Optimal,498,1957527,0,0,0
1571,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,1,14731,20554,2,1297.0,1297,0.0,Optimal,1,3451721,0,0,0
1572,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,5,4718,6724,0,322.0,322,0.0,Optimal,1,303846,0,0,0
1573,brimkov-outp,../inputs/case57.graphml,57,78,15,0,310,243,4,42.0,42,0.0,Optimal,1,3501,0,0,0
1574,brimkov-outp,../inputs/case96rts.graphml,73,108,9,5,175,183,3,19.0,19,0.0,Optimal,1,4197,0,0,0
1575,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,6,7647,10399,4,682.0,682,0.0,Optimal,1,1500247,0,0,0
1576,brimkov-outp,../inputs/case6ww.graphml,6,11,1,4,25,18,4,1.0,1,0.0,Optimal,1,1440,0,0,0
1577,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,4,8458,10552,3,689.0,689,0.0,Optimal,2719,7570580,0,0,0
1578,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,2,10583,11195,1,776.0,776,0.0,Optimal,1591,19592244,0,0,0
1579,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,1,11740,11498,2,1065.0,1065,0.0,Optimal,1,644022,0,0,0
1580,brimkov-outp,../inputs/case145.graphml,145,422,71,16,743,2638,0,18.0,18,0.0,Optimal,1,281750,0,0,0
1581,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,4,8658,10880,3,683.0,683,0.0,Optimal,3891,10443114,0,0,0
1582,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,7,519,655,2,13.0,13,0.0,Optimal,1,22838,0,0,0
1583,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,4,719,1170,1,50.0,50,0.0,Optimal,1,70990,0,0,0
1584,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,2,13103,19740,0,862.0,862,0.0,Optimal,1780,21052518,0,0,0
1585,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,9,9452,14409,3,816.0,816,0.0,Optimal,1,795305,0,0,0
1586,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,3,11726,19281,2,701.0,701,0.0,Optimal,1893,15332710,0,0,0
1587,brimkov-outp,../inputs/case39.graphml,39,46,10,2,169,171,2,10.0,10,0.0,Optimal,1,7523,0,0,0
1588,brimkov-outp,../inputs/case118.graphml,118,179,11,5,343,307,4,29.0,29,0.0,Optimal,1,11120,0,0,0
1589,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,4,11166,19517,1,655.0,655,0.0,Optimal,3335,14959464,0,0,0
1590,brimkov-outp,../inputs/case6468rte.graphml,6468,8065,2384,0,36499,48149,3,4204.0,4204,0.0,Optimal,1674,49374872,0,0,0
1591,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,3,787,1323,0,44.0,44,0.0,Optimal,1,53816,0,0,0
1592,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,12,8403,14174,0,612.0,612,0.0,Optimal,1,377734,0,0,0
1593,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,3,9256,10787,1,705.0,705,0.0,Optimal,2373,11972652,0,0,0
1594,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,4,9695,12071,3,774.0,774,0.0,Optimal,2637,12183794,0,0,0
1595,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,8,511,654,2,13.0,13,0.0,Optimal,1,25665,0,0,0
1596,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,4,7582,9809,2,605.0,605,0.0,Optimal,1562,3622354,0,0,0
1597,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,0,14133,13430,1,2041.0,2041,0.0,Optimal,1,258800,0,0,0
1598,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,3,119,149,4,7.0,7,0.0,Optimal,1,4769,0,0,0
1599,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,8,1893,4685,2,76.0,76,0.0,Optimal,1,95164,0,0,0
1600,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,0,1058,1486,3,96.0,96,0.0,Optimal,1,30384,0,0,0
1601,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,5,664,1159,2,45.0,45,0.0,Optimal,1,46389,0,0,0
1602,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,2,10597,11234,2,779.0,779,0.0,Optimal,1639,32181693,0,0,0
1603,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,11,3888,6608,1,311.0,311,0.0,Optimal,1,87398,0,0,0
1604,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,15,6053,12415,2,393.0,393,0.0,Optimal,1,284189,0,0,0
1605,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,3,787,1323,1,44.0,44,0.0,Optimal,1,50423,0,0,0
1606,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,1,55,67,3,4.0,4,0.0,Optimal,1,1972,0,0,0
1607,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,5,9754,20094,4,338.0,338,0.0,Optimal,1618,21739528,0,0,0
1608,brimkov-outp,../inputs/case6ww.graphml,6,11,1,1,37,22,0,3.0,3,0.0,Optimal,1,2834,0,0,0
1609,brimkov-outp,../inputs/case2736sp.graphml,2736,3265,645,7,7493,10377,3,682.0,682,0.0,Optimal,1,489196,0,0,0
1610,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,14,1837,4680,4,75.0,75,0.0,Optimal,1,60162,0,0,0
1611,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,13,5937,12069,0,375.0,375,0.0,Optimal,1,332540,0,0,0
1612,brimkov-outp,../inputs/case14.graphml,14,20,2,3,54,34,0,3.0,3,0.0,Optimal,1,2448,0,0,0
1613,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,10,9199,19212,4,598.0,598,0.0,Optimal,1,743902,0,0,0
1614,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,3,109,40,0,8.0,8,0.0,Optimal,1,4495,0,0,0
1615,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,7,8613,11877,3,768.0,768,0.0,Optimal,211,1270839,0,0,0
1616,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,0,3005,5180,0,289.0,289,0.0,Optimal,1,49962,0,0,0
1617,brimkov-outp,../inputs/case4gs.graphml,4,4,0,1,16,8,4,2.0,2,0.0,Optimal,1,475,0,0,0
1618,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,1,13419,21456,2,821.0,821,0.0,Optimal,1891,26912009,0,0,0
1619,brimkov-outp,../inputs/case_GBreduced29.graphml,29,50,0,1,158,58,1,15.0,15,0.0,Optimal,1,3724,0,0,0
1620,brimkov-outp,../inputs/case145.graphml,145,422,71,1,1429,2764,1,55.0,55,0.0,Optimal,2510,1273311,0,0,0
1621,brimkov-outp,../inputs/case39.graphml,39,46,10,0,202,192,2,29.0,29,0.0,Optimal,1,3289,0,0,0
1622,brimkov-outp,../inputs/case145.graphml,145,422,71,1,1429,2764,2,55.0,55,0.0,Optimal,2510,1277268,0,0,0
1623,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,10,6213,12428,4,394.0,394,0.0,Optimal,1,475339,0,0,0
1624,brimkov-outp,../inputs/case_ieee30.graphml,30,41,7,4,103,145,1,6.0,6,0.0,Optimal,1,3807,0,0,0
1625,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,13,8520,19928,0,322.0,322,0.0,Optimal,3410,10662431,0,0,0
1626,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,1,14823,20964,3,1330.0,1330,0.0,Optimal,1,1546539,0,0,0
1627,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,5,664,1159,4,45.0,45,0.0,Optimal,1,46643,0,0,0
1628,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,7,6642,12478,2,401.0,401,0.0,Optimal,1,501374,0,0,0
1629,brimkov-outp,../inputs/case2868rte.graphml,2868,3471,983,16,8979,19194,3,598.0,598,0.0,Optimal,1,606135,0,0,0
1630,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,1,696,711,3,34.0,34,0.0,Optimal,1,30457,0,0,0
1631,brimkov-outp,../inputs/case6468rte.graphml,6468,8065,2384,0,36499,48149,2,4204.0,4204,0.0,Optimal,1674,49222830,0,0,0
1632,brimkov-outp,../inputs/case145.graphml,145,422,71,3,1287,2706,4,27.0,27,0.0,Optimal,182,1067011,0,0,0
1633,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,1,55,67,2,4.0,4,0.0,Optimal,1,2005,0,0,0
1634,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,14,5705,12076,1,411.0,411,0.0,Optimal,617,4415845,0,0,0
1635,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,0,1058,1486,0,96.0,96,0.0,Optimal,1,33685,0,0,0
1636,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,3,10617,20291,2,410.0,410,0.0,Optimal,2039,35803015,0,0,0
1637,brimkov-outp,../inputs/case30.graphml,30,41,7,3,115,129,0,7.0,7,0.0,Optimal,1,5964,0,0,0
1638,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,6,9560,14313,1,620.0,620,0.0,Optimal,1,949016,0,0,0
1639,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,10,8104,11146,3,755.0,755,0.0,Optimal,1,373537,0,0,0
1640,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,8938,14228,3,613.0,613,0.0,Optimal,1,653844,0,0,0
1641,brimkov-outp,../inputs/case1354pegase.graphml,1354,1710,422,3,5427,6885,3,379.0,379,0.0,Optimal,2445,3118434,0,0,0
1642,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,1,13437,12654,3,1204.0,1204,0.0,Optimal,784,2589147,0,0,0
1643,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,9,8502,11864,0,768.0,768,0.0,Optimal,1,726458,0,0,0
1644,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,9,7390,10402,4,683.0,683,0.0,Optimal,1,352423,0,0,0
1645,brimkov-outp,../inputs/case3012wp.graphml,3012,3566,726,9,8114,11147,1,755.0,755,0.0,Optimal,1,505719,0,0,0
1646,brimkov-outp,../inputs/case2848rte.graphml,2848,3442,1023,5,10611,19027,4,606.0,606,0.0,Optimal,2546,12390134,0,0,0
1647,brimkov-outp,../inputs/case_south_carolina500.graphml,500,584,211,11,1865,4682,3,75.0,75,0.0,Optimal,1,63699,0,0,0
1648,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,8,652,1297,4,39.0,39,0.0,Optimal,1,17992,0,0,0
1649,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,6,6789,9661,0,594.0,594,0.0,Optimal,1,767873,0,0,0
1650,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,0,17535,17778,2,2498.0,2498,0.0,Optimal,498,1955248,0,0,0
1651,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,6,7817,10722,1,678.0,678,0.0,Optimal,1,1025294,0,0,0
1652,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,5,557,661,3,14.0,14,0.0,Optimal,1,38848,0,0,0
1653,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,0,17535,17778,3,2498.0,2498,0.0,Optimal,498,1950583,0,0,0
1654,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,5,7079,12222,3,393.0,393,0.0,Optimal,1427,3860681,0,0,0
1655,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,11,444,647,0,13.0,13,0.0,Optimal,1,22801,0,0,0
1656,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,1,10036,13599,1,926.0,926,0.0,Optimal,1,687773,0,0,0
1657,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,3,598,670,2,17.0,17,0.0,Optimal,1,47485,0,0,0
1658,brimkov-outp,../inputs/case145.graphml,145,422,71,1,1429,2764,4,55.0,55,0.0,Optimal,2510,1279237,0,0,0
1659,brimkov-outp,../inputs/case145.graphml,145,422,71,0,1440,2775,1,91.0,91,0.0,Optimal,13559,3954964,0,0,0
1660,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,5,7281,12577,3,417.0,417,0.0,Optimal,3028,6221282,0,0,0
1661,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,1,15446,16277,2,1395.0,1395,0.0,Optimal,2381,6636737,0,0,0
1662,brimkov-outp,../inputs/case1951rte.graphml,1951,2375,651,0,10803,14366,2,1332.0,1332,0.0,Optimal,2286,5129236,0,0,0
1663,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,10,455,648,3,13.0,13,0.0,Optimal,1,25439,0,0,0
1664,brimkov-outp,../inputs/case2737sop.graphml,2737,3266,655,3,9256,10787,4,705.0,705,0.0,Optimal,2373,12026203,0,0,0
1665,brimkov-outp,../inputs/case39.graphml,39,46,10,0,202,192,4,29.0,29,0.0,Optimal,1,3288,0,0,0
1666,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,6,9884,14466,4,818.0,818,0.0,Optimal,52,1988945,0,0,0
1667,brimkov-outp,../inputs/case_Texas.graphml,2000,2667,376,9,5973,12100,2,417.0,417,0.0,Optimal,2927,22759657,0,0,0
1668,brimkov-outp,../inputs/case1888rte.graphml,1888,2308,681,11,6010,12075,0,375.0,375,0.0,Optimal,1,354341,0,0,0
1669,brimkov-outp,../inputs/case30.graphml,30,41,7,5,94,124,3,6.0,6,0.0,Optimal,1,2481,0,0,0
1670,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,2,13592,15350,3,903.0,904,0.0011061946902654867,Timeout,148317,900177211,0,0,0
1671,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,9,9452,14409,2,816.0,816,0.0,Optimal,1,790660,0,0,0
1672,brimkov-outp,../inputs/case57.graphml,57,78,15,0,310,243,0,42.0,42,0.0,Optimal,1,5370,0,0,0
1673,brimkov-outp,../inputs/case118.graphml,118,179,11,6,307,301,3,29.0,29,0.0,Optimal,1,9228,0,0,0
1674,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,3,41,61,0,2.0,2,0.0,Optimal,1,3286,0,0,0
1675,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,3,10427,12254,0,794.0,794,0.0,Optimal,1896,17498179,0,0,0
1676,brimkov-outp,../inputs/case3375wp.graphml,3374,4068,889,2,13601,15479,0,948.0,948,0.0,Optimal,68890,670298002,0,0,0
1677,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,1,15305,14419,4,1353.0,1353,0.0,Optimal,1531,3792747,0,0,0
1678,brimkov-outp,../inputs/case89pegase.graphml,89,206,43,8,511,654,4,13.0,13,0.0,Optimal,1,25776,0,0,0
1679,brimkov-outp,../inputs/case118.graphml,118,179,11,4,398,318,0,30.0,30,0.0,Optimal,1,32239,0,0,0
1680,brimkov-outp,../inputs/case11_iwamoto.graphml,11,11,6,1,55,67,0,4.0,4,0.0,Optimal,1,3702,0,0,0
1681,brimkov-outp,../inputs/case_illinois200.graphml,200,245,44,4,719,1170,0,50.0,50,0.0,Optimal,1,75495,0,0,0
1682,brimkov-outp,../inputs/case2869pegase.graphml,2869,3968,869,9,8740,14206,1,612.0,612,0.0,Optimal,1,521337,0,0,0
1683,brimkov-outp,../inputs/case_GB2224.graphml,2224,2804,1367,12,8533,19929,4,322.0,322,0.0,Optimal,8009,20431217,0,0,0
1684,brimkov-outp,../inputs/case_iceland118.graphml,189,203,110,0,1058,1486,4,96.0,96,0.0,Optimal,1,31161,0,0,0
1685,brimkov-outp,../inputs/case30.graphml,30,41,7,1,160,149,2,13.0,13,0.0,Optimal,1,4831,0,0,0
1686,brimkov-outp,../inputs/case2383wp.graphml,2383,2886,552,0,12244,12002,0,1841.0,1841,0.0,Optimal,1,333836,0,0,0
1687,brimkov-outp,../inputs/case3120sp.graphml,3120,3684,798,2,12071,12802,2,881.0,881,0.0,Optimal,1649,32683335,0,0,0
1688,brimkov-outp,../inputs/case2746wop.graphml,2746,3300,709,6,7817,10722,4,678.0,678,0.0,Optimal,1,1050380,0,0,0
