,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
195,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,9,5102,3739,3,755.0,755,0.0,Optimal,3,196007,9,4671,44
196,efpss-outp-init,../inputs/case1354pegase.graphml,1354,1710,422,13,2495,3777,2,311.0,311,0.0,Optimal,1,38788,2,507,0
197,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,19,28028,42998,0,2732.0,2732,0.0,Optimal,1,1446728,13,27601,4
198,efpss-inp,../inputs/case145.graphml,145,422,71,10,805,283,4,18.0,18,0.0,Optimal,367,97994,21,2235,121
199,efpss-inp-outp,../inputs/case_GBreduced29.graphml,29,50,0,5,35,30,4,7.0,7,0.0,Optimal,1,801,2,23,0
200,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,23238,0,2010.0,2010,0.0,Optimal,2011,7845374,17,23575,11
201,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,2,8606,4666,3,863.0,863,0.0,Optimal,2556,15272953,42,33947,112
202,efpss-outp,../inputs/case2746wop.graphml,2746,3300,709,9,4787,3455,1,677.0,677,0.0,Optimal,1,138928,8,3650,37
203,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,13,6156,5856,0,598.0,598,0.0,Optimal,1,161516,12,5560,23
204,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,5,7788,5091,4,620.0,620,0.0,Optimal,1537,3236216,72,74529,1864
205,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,14,13866,10837,3,1303.0,1303,0.0,Optimal,2264,4374869,17,37458,2123
206,efpss-outp-init,../inputs/case3120sp.graphml,3120,3684,798,5,6030,7306,1,770.0,770,0.0,Optimal,3221,4459754,17,9862,10
207,efpss-inp-outp,../inputs/case300.graphml,300,409,66,8,526,506,0,72.0,72,0.0,Optimal,1,11647,5,356,1
208,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,8,463,299,4,39.0,39,0.0,Optimal,1,3868,2,85,0
209,efpss-inp-outp,../inputs/case30.graphml,30,41,7,5,64,52,4,6.0,6,0.0,Optimal,1,1214,3,27,0
210,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,5,464,342,2,45.0,45,0.0,Optimal,7377,269181,36,2464,161
211,efpss-inp-outp,../inputs/case39.graphml,39,46,10,5,71,74,1,9.0,9,0.0,Optimal,1,1589,2,22,0
212,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,6,7362,6003,1,607.0,607,0.0,Optimal,645,1106843,13,9220,37
213,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,2,31,16,4,2.0,2,0.0,Optimal,1,771,1,2,0
214,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,16,28282,43012,1,2746.0,2746,0.0,Optimal,1,1482926,14,28430,4
215,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,10,2567,2135,3,311.0,311,0.0,Optimal,3,123992,15,4584,326
216,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,7,6286,4293,3,816.0,816,0.0,Optimal,1,538288,11,8863,53
217,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,2,10723,5646,3,903.0,904,0.0011061946902654867,Timeout,821294,900635961,73,88493,2083
218,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,8,422,369,1,13.0,13,0.0,Optimal,1,8159,2,58,0
219,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,11,19547,17107,4,2010.0,2010,0.0,Optimal,2601,8897091,18,31893,147
220,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,1,44801,20753,1,3589.0,3589,0.0,Optimal,3393,26197135,33,127836,400
221,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,14,4117,6772,0,393.0,393,0.0,Optimal,1,83270,7,2622,1
222,efpss-outp,../inputs/case300.graphml,300,409,66,7,542,370,2,73.0,73,0.0,Optimal,1,9804,7,391,4
223,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,14,3705,3051,2,411.0,411,0.0,Optimal,2172,6485422,39,22608,908
224,efpss-outp-init,../inputs/case9.graphml,9,9,4,3,19,23,2,2.0,2,0.0,Optimal,1,767,3,10,0
225,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,13243,0,1314.0,1314,0.0,Optimal,1,656365,17,18564,57
226,efpss-inp,../inputs/case_south_carolina500.graphml,500,584,211,12,1365,998,3,75.0,75,0.0,Optimal,93,122357,19,4949,547
227,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,11,384,375,0,39.0,39,0.0,Optimal,1,5777,2,114,0
228,efpss-inp,../inputs/case2746wop.graphml,2746,3300,709,1,10908,6444,4,1187.0,1187,0.0,Optimal,3305,4898029,48,58640,1693
229,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,3,7307,5113,0,794.0,794,0.0,Optimal,1671,11129635,65,55739,1545
230,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,5,5200,4186,1,685.0,685,0.0,Optimal,2069,2719594,51,36513,1081
231,efpss-outp,../inputs/case30.graphml,30,41,7,6,58,38,0,6.0,6,0.0,Optimal,1,2419,2,23,0
232,efpss-outp-init,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,55,3,7.0,7,0.0,Optimal,1,5004,4,29,0
233,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,23210,0,2010.0,2010,0.0,Optimal,2415,6803216,13,20317,8
234,efpss-outp-init,../inputs/case33bw.graphml,33,32,1,0,98,67,3,32.0,32,0.0,Optimal,1,639,2,13,0
235,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,3,89,61,2,7.0,7,0.0,Optimal,1,3122,2,27,0
236,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,1,44801,29555,3,3589.0,3589,0.0,Optimal,2880,24802117,30,139587,404
237,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,2,7860,5591,2,779.0,779,0.0,Optimal,2143,15241776,34,27529,101
238,efpss-inp-outp,../inputs/case_iceland118.graphml,189,203,110,2,697,514,0,52.0,52,0.0,Optimal,1,24875,6,428,6
239,efpss-outp-init,../inputs/case_illinois200.graphml,200,245,44,9,405,624,1,39.0,39,0.0,Optimal,1,7124,2,114,0
240,efpss-inp-outp,../inputs/case89pegase.graphml,89,206,43,2,557,254,1,21.0,21,0.0,Optimal,1,18458,8,328,6
241,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,3,599,417,2,57.0,57,0.0,Optimal,63,86874,8,544,2
242,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,5,39374,44387,2,3317.0,3317,0.0,Optimal,1802,38225026,14,47933,2
243,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,13,23753,18828,3,1825.0,1825,0.0,Optimal,10101,98552846,140,427699,9567
244,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,6,4924,4140,4,683.0,683,0.0,Optimal,1950,1985074,50,34555,971
245,efpss-outp-init,../inputs/case_illinois200.graphml,200,245,44,10,395,623,4,39.0,39,0.0,Optimal,1,6285,2,113,0
246,efpss-outp-init,../inputs/case3375wp.graphml,3374,4068,889,5,6918,8669,1,821.0,821,0.0,Optimal,2029,2983823,15,9129,14
247,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,34,17186,23200,2,2010.0,2010,0.0,Optimal,1,1037575,13,20309,9
248,efpss-inp,../inputs/case9.graphml,9,9,4,3,19,16,3,2.0,2,0.0,Optimal,1,1261,5,99,6
249,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,8,4685,6269,1,682.0,682,0.0,Optimal,1,146111,13,4803,2
250,efpss-outp,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,3748,4,612.0,612,0.0,Optimal,1,148240,11,4691,23
251,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,4,73,50,4,6.0,6,0.0,Optimal,1,2133,7,103,7
252,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,3,598,325,1,44.0,44,0.0,Optimal,1,12761,6,366,4
253,efpss-inp,../inputs/case145.graphml,145,422,71,4,1118,329,0,23.0,23,0.0,Optimal,1843751,186624799,73,10496,404
254,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,9,6078,5176,2,816.0,816,0.0,Optimal,1721,2115972,42,36333,1224
255,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,8,32971,26011,2,2910.0,2910,0.0,Optimal,2034,12410689,23,60578,165
256,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,2,6862,4479,2,570.0,570,0.0,Optimal,2167,3029794,22,12410,94
257,efpss-inp-outp,../inputs/case5.graphml,5,6,0,1,17,10,3,3.0,3,0.0,Optimal,1,537,2,4,0
258,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,0,12224,6750,3,2293.0,2293,0.0,Optimal,1,207525,9,7071,79
259,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,14,23753,18828,3,1824.0,1825,0.000547945205479452,Timeout,115263,900183162,108,335190,8742
260,efpss-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,12,5534,8020,4,612.0,612,0.0,Optimal,1,166054,9,3154,0
261,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,31,26723,25518,3,2721.0,2721,0.0,Optimal,13,1748687,13,34244,93
262,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,7,4757,6278,4,682.0,682,0.0,Optimal,1,293670,10,3581,0
263,efpss-inp-outp,../inputs/case145.graphml,145,422,71,9,805,354,4,18.0,18,0.0,Optimal,8,98359,16,1010,35
264,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,6,4867,3953,3,382.0,382,0.0,Optimal,1,195662,13,5220,44
265,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,5,17495,13671,3,1356.0,1356,0.0,Optimal,1565,7100445,27,48352,168
266,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,35,17116,23198,0,2010.0,2010,0.0,Optimal,1,1335038,12,18821,7
267,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,5,68,83,1,6.0,6,0.0,Optimal,1,2558,3,28,0
268,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,5,68,56,0,6.0,6,0.0,Optimal,1,4511,3,32,0
269,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,3,6519,5144,1,705.0,705,0.0,Optimal,2621,6011476,27,17137,77
270,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,6,16507,13550,3,1335.0,1335,0.0,Optimal,1745,5902461,26,42450,108
271,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,12,14008,10905,3,1314.0,1314,0.0,Optimal,1947,4311171,24,49295,2218
272,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,39,26205,17684,4,2721.0,2721,0.0,Optimal,1,1294792,11,25737,101
273,efpss-outp-init,../inputs/case2746wop.graphml,2746,3300,709,8,4832,6426,4,677.0,677,0.0,Optimal,1,143821,10,3167,0
274,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,26,17710,14094,3,2010.0,2010,0.0,Optimal,1527,6164546,30,70631,1941
275,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,14,13972,13280,1,1315.0,1315,0.0,Optimal,560,2082212,16,19076,58
276,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,12,3771,2382,1,411.0,411,0.0,Optimal,451,983911,14,5914,18
277,efpss-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,0,129,58,1,29.0,29,0.0,Optimal,0,503,1,7,0
278,efpss-inp,../inputs/case300.graphml,300,409,66,10,517,439,1,72.0,72,0.0,Optimal,1,11244,8,632,45
279,efpss-outp,../inputs/case145.graphml,145,422,71,0,1295,361,4,91.0,91,0.0,Optimal,3056,244557,50,9906,188
280,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,14,23753,22934,3,1825.0,1825,0.0,Optimal,1885,20297131,29,57407,109
281,efpss-inp-outp,../inputs/case6ww.graphml,6,11,1,5,9,10,2,1.0,1,0.0,Optimal,0,670,1,1,0
282,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,11,6025,5171,1,816.0,816,0.0,Optimal,1887,2167499,39,32099,1183
283,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,23,27516,21524,0,2722.0,2722,0.0,Optimal,1689,8429380,25,82170,3691
284,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,12,6169,5857,2,598.0,598,0.0,Optimal,1,192958,13,6542,23
285,efpss-inp,../inputs/case57.graphml,57,78,15,6,97,89,1,12.0,12,0.0,Optimal,1,1814,4,210,15
286,efpss-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,2,119,53,0,10.0,10,0.0,Optimal,1,3091,2,16,0
287,efpss-outp-init,../inputs/case145.graphml,145,422,71,12,738,1164,3,18.0,18,0.0,Optimal,1,54659,12,558,9
288,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,7,4770,4118,0,683.0,683,0.0,Optimal,2225,2236037,50,26731,874
289,efpss-outp-init,../inputs/case2869pegase.graphml,2869,3968,869,14,5427,8012,4,612.0,612,0.0,Optimal,1,175424,11,4666,1
290,efpss-outp-init,../inputs/case2736sp.graphml,2736,3265,645,1,10685,8515,1,1204.0,1204,0.0,Optimal,1,293277,7,4355,0
291,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,13,1365,2470,0,75.0,75,0.0,Optimal,1,28348,3,387,0
292,efpss-inp-outp,../inputs/case2848rte.graphml,2848,3442,1023,6,7319,5998,2,593.0,593,0.0,Optimal,388,1062508,16,10572,58
293,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,23,18108,17012,1,2010.0,2010,0.0,Optimal,612,3682777,14,26724,139
294,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,9,3973,6797,3,417.0,417,0.0,Optimal,5542,4629068,11,4403,4
295,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,5,7363,4721,2,629.0,629,0.0,Optimal,1691,2541033,38,31878,1133
296,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,13,3719,3052,1,411.0,411,0.0,Optimal,2079,5621069,31,16843,855
297,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,4,60,35,0,7.0,7,0.0,Optimal,1,4895,3,14,0
298,efpss-outp,../inputs/case145.graphml,145,422,71,10,805,240,4,18.0,18,0.0,Optimal,138,102997,17,1056,37
299,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,13072,1,1901.0,1902,0.0005257623554153522,Timeout,317819,900454372,99,310000,6103
300,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,9,4089,4139,0,594.0,594,0.0,Optimal,1,105580,8,3474,23
301,efpss-outp,../inputs/case_iceland118.graphml,189,203,110,0,869,488,3,96.0,96,0.0,Optimal,1,8231,7,605,13
302,efpss-outp-init,../inputs/case6515rte.graphml,6515,8104,2344,4,18880,23911,3,1432.0,1432,0.0,Optimal,1774,25272237,14,24240,9
303,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,1,10813,8607,3,1194.0,1194,0.0,Optimal,1,285531,5,3682,0
304,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,14,18835,17051,1,2010.0,2010,0.0,Optimal,215,3093128,25,34595,148
305,efpss-outp-init,../inputs/case30.graphml,30,41,7,4,69,74,3,6.0,6,0.0,Optimal,1,1485,3,26,0
306,efpss-outp,../inputs/case6515rte.graphml,6515,8104,2344,6,16553,9168,1,1338.0,1338,0.0,Optimal,1854,5610838,22,30837,125
307,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,17,28231,43009,1,2740.0,2740,0.0,Optimal,1,1646518,13,27063,5
308,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,0,9861,8112,2,1841.0,1841,0.0,Optimal,1,136905,5,2864,7
309,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,4871,4,598.0,598,0.0,Optimal,195,454109,16,15155,1075
310,efpss-outp-init,../inputs/case2746wop.graphml,2746,3300,709,1,10908,8688,0,1187.0,1187,0.0,Optimal,1,307246,13,9600,2
311,efpss-inp-outp,../inputs/case2383wp.graphml,2383,2886,552,1,9357,6018,1,1065.0,1065,0.0,Optimal,59,729788,16,11908,58
312,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,1,10813,7122,2,1194.0,1194,0.0,Optimal,1897,2171485,19,17816,77
313,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,11008,1,1317.0,1317,0.0,Optimal,1645,5556640,65,96106,2629
314,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,13,29109,21618,3,2770.0,2770,0.0,Optimal,1738,14754873,112,287697,4167
315,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,6,5027,6389,4,685.0,685,0.0,Optimal,1,246034,12,4185,1
316,efpss-outp-init,../inputs/case9.graphml,9,9,4,3,19,23,0,2.0,2,0.0,Optimal,1,2403,3,16,0
317,efpss-outp,../inputs/case39.graphml,39,46,10,4,76,50,3,9.0,9,0.0,Optimal,1,2155,4,52,1
318,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,25,17788,14097,0,2010.0,2010,0.0,Optimal,1694,7348208,41,71043,1846
319,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,3060,1,412.0,412,0.0,Optimal,2250,7387024,66,30977,1026
320,efpss-outp,../inputs/case300.graphml,300,409,66,5,613,381,0,75.0,75,0.0,Optimal,1,23897,8,590,7
321,efpss-outp-init,../inputs/case2868rte.graphml,2868,3471,983,6,7362,10628,0,607.0,607,0.0,Optimal,1,681348,13,6247,3
322,efpss-outp-init,../inputs/case145.graphml,145,422,71,20,451,1146,0,18.0,18,0.0,Optimal,1,27372,8,371,8
323,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,4,73,57,2,6.0,6,0.0,Optimal,1,1393,3,28,0
324,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,16,3689,3426,1,411.0,411,0.0,Optimal,4155,5535257,20,8139,23
325,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,4,6575,4125,4,774.0,774,0.0,Optimal,1770,3690243,28,18927,92
326,efpss-inp-outp,../inputs/case3120sp.graphml,3120,3684,798,1,12185,8076,1,1353.0,1353,0.0,Optimal,2024,3101972,22,23904,106
327,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,4,8298,4174,2,655.0,655,0.0,Optimal,1859,2532270,25,18771,60
328,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,8,4698,4764,0,683.0,683,0.0,Optimal,1,208005,13,5049,35
329,efpss-outp,../inputs/case300.graphml,300,409,66,1,1255,597,4,141.0,141,0.0,Optimal,1,17606,10,957,6
330,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,20,27888,25565,2,2729.0,2729,0.0,Optimal,11,2257230,14,34561,104
331,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,12,4170,2607,1,393.0,393,0.0,Optimal,1,112968,12,3698,16
332,efpss-inp,../inputs/case300.graphml,300,409,66,11,506,438,0,72.0,72,0.0,Optimal,1,14889,7,586,38
333,efpss-inp,../inputs/case2869pegase.graphml,2869,3968,869,11,5606,4476,3,612.0,612,0.0,Optimal,3526,2131344,21,14284,643
334,efpss-inp,../inputs/case89pegase.graphml,89,206,43,2,557,211,2,21.0,21,0.0,Optimal,8380,364686,40,2484,116
335,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,28,26959,17707,3,2721.0,2721,0.0,Optimal,1,1123296,12,32981,110
336,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,5,4724,3682,4,596.0,596,0.0,Optimal,1766,1794304,39,26912,896
337,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,36,26281,21481,2,2721.0,2721,0.0,Optimal,1901,9408664,24,91325,3595
338,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,4,546,752,0,41.0,41,0.0,Optimal,1,16335,2,122,0
339,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,8,15039,23159,0,1317.0,1317,0.0,Optimal,1,1304277,15,19391,10
340,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,5,5665,3824,1,758.0,758,0.0,Optimal,1523,1393254,11,7322,60
341,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,2,10245,6768,2,882.0,882,0.0,Optimal,2030,4646952,27,25538,82
342,efpss-inp-outp,../inputs/case145.graphml,145,422,71,4,1118,400,2,23.0,23,0.0,Optimal,368984,38263463,32,3591,74
343,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,9,6391,5877,2,598.0,598,0.0,Optimal,1,215180,12,6650,20
344,efpss-outp-init,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,22888,3,1303.0,1303,0.0,Optimal,1,516362,17,21180,12
345,efpss-outp-init,../inputs/case57.graphml,57,78,15,4,124,119,0,12.0,12,0.0,Optimal,1,8730,4,51,0
346,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,6,16507,23357,0,1335.0,1335,0.0,Optimal,2064,7117358,16,22985,20
347,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,8,6069,5393,2,613.0,613,0.0,Optimal,1,456414,15,8745,59
348,efpss-outp,../inputs/case_illinois200.graphml,200,245,44,2,692,317,4,68.0,68,0.0,Optimal,1,43748,9,639,3
349,efpss-outp,../inputs/case145.graphml,145,422,71,7,922,254,0,18.0,18,0.0,Optimal,1,115970,16,1161,48
350,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,0,137,84,1,23.0,23,0.0,Optimal,1,1059,3,49,1
351,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,5,4369,6853,0,462.0,462,0.0,Optimal,2111,10837207,13,4864,5
352,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,6,6510,4325,3,818.0,818,0.0,Optimal,2813,2699431,20,12111,70
353,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,10,14353,13269,4,1291.0,1291,0.0,Optimal,1,722974,15,20476,84
354,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,6,5682,4763,2,768.0,768,0.0,Optimal,1793,3412685,55,41959,1068
355,efpss-inp-outp,../inputs/case14.graphml,14,20,2,1,58,34,4,6.0,6,0.0,Optimal,1,689,2,10,0
356,efpss-inp,../inputs/case11_iwamoto.graphml,11,11,6,4,26,22,4,2.0,2,0.0,Optimal,1,1211,6,67,8
357,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,5,39374,22937,1,3316.0,3317,0.00030147723846849563,Timeout,173831,900758843,147,586250,7975
358,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,17,18634,23259,0,2010.0,2010,0.0,Optimal,3268,11462512,15,22270,8
359,efpss-outp-init,../inputs/case145.graphml,145,422,71,13,699,1161,0,18.0,18,0.0,Optimal,1,50665,9,514,8
360,efpss-inp,../inputs/case1354pegase.graphml,1354,1710,422,10,2567,2135,1,311.0,311,0.0,Optimal,1,147875,17,4312,301
361,efpss-outp,../inputs/case2868rte.graphml,2868,3471,983,11,6265,3863,0,598.0,598,0.0,Optimal,1,234109,15,7645,26
362,efpss-outp-init,../inputs/case_illinois200.graphml,200,245,44,7,413,625,3,40.0,40,0.0,Optimal,1,7836,3,140,0
363,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,17,23720,22932,0,1825.0,1825,0.0,Optimal,1873,16751025,32,59505,107
364,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,28,26959,17707,2,2721.0,2721,0.0,Optimal,1,1126550,15,36683,109
365,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,14,4117,3916,2,393.0,393,0.0,Optimal,1,125907,18,4750,17
366,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,6,36746,26523,1,3124.0,3124,0.0,Optimal,1704,14095581,19,65361,160
367,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,16,28282,25586,1,2746.0,2746,0.0,Optimal,64,2766811,18,36835,96
368,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,7,55,81,3,6.0,6,0.0,Optimal,1,1175,2,28,0
369,efpss-inp,../inputs/case89pegase.graphml,89,206,43,14,239,163,1,13.0,13,0.0,Optimal,1,10667,12,507,37
370,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,15,13851,13188,1,1303.0,1303,0.0,Optimal,1,569280,14,18170,60
371,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,11,14149,10860,2,1303.0,1303,0.0,Optimal,1860,4477725,30,59676,2281
372,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,10,3863,3440,2,413.0,413,0.0,Optimal,4362,4551923,14,5637,14
373,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,2,23615,15424,0,1901.0,1902,0.0005257623554153522,Timeout,252482,900345328,55,119537,279
374,efpss-inp-outp,../inputs/case_illinois200.graphml,200,245,44,6,434,381,1,42.0,42,0.0,Optimal,1,22832,8,437,3
375,efpss-outp-init,../inputs/case96rts.graphml,73,108,9,1,316,186,4,33.0,33,0.0,Optimal,1,3344,3,57,0
376,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,1,11195,5120,4,821.0,821,0.0,Optimal,1799,3237773,37,37334,487
377,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,4,5571,2799,0,416.0,416,0.0,Optimal,2201,2292068,21,9455,68
378,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,1,7916,7774,4,864.0,864,0.0,Optimal,1,195032,6,3644,1
